SIMULATION LOG - STABLE CANDIDATES ONLY
VACUUM_FREQ: 137.035999
------------------------------------------------------------
FREQ_HZ      | RATIO (w/vac)   | MAX_STRAIN   | STATUS
156.6750     | 1.143312        | 0.999985     | STABLE
156.7049     | 1.143531        | 0.999912     | STABLE
156.7348     | 1.143749        | 0.999954     | STABLE
156.7647     | 1.143967        | 0.999871     | STABLE
156.7946     | 1.144185        | 0.999678     | STABLE
156.8245     | 1.144404        | 0.999809     | STABLE
156.8544     | 1.144622        | 0.999988     | STABLE
156.8843     | 1.144840        | 0.999881     | STABLE
156.9142     | 1.145058        | 0.999815     | STABLE
156.9441     | 1.145276        | 0.999973     | STABLE
156.9740     | 1.145495        | 0.999998     | STABLE
157.0039     | 1.145713        | 0.999906     | STABLE
157.0338     | 1.145931        | 0.999879     | STABLE
157.0637     | 1.146149        | 0.999983     | STABLE
157.0936     | 1.146367        | 0.999985     | STABLE
157.1235     | 1.146586        | 0.999965     | STABLE
157.1534     | 1.146804        | 0.999724     | STABLE
157.1833     | 1.147022        | 0.999818     | STABLE
157.2132     | 1.147240        | 0.999770     | STABLE
157.2431     | 1.147459        | 0.999985     | STABLE
157.2730     | 1.147677        | 0.999980     | STABLE
157.3029     | 1.147895        | 0.999811     | STABLE
157.3328     | 1.148113        | 0.999914     | STABLE
157.3627     | 1.148331        | 0.999746     | STABLE
157.3926     | 1.148550        | 0.999851     | STABLE
157.4225     | 1.148768        | 0.999882     | STABLE
157.4524     | 1.148986        | 0.999759     | STABLE
157.4823     | 1.149204        | 0.999851     | STABLE
157.5123     | 1.149422        | 0.999874     | STABLE
157.5422     | 1.149641        | 0.999974     | STABLE
157.5721     | 1.149859        | 0.999765     | STABLE
157.6020     | 1.150077        | 0.999926     | STABLE
157.6319     | 1.150295        | 0.999840     | STABLE
157.6618     | 1.150513        | 0.999867     | STABLE
157.6917     | 1.150732        | 0.999737     | STABLE
157.7216     | 1.150950        | 0.999488     | STABLE
157.7515     | 1.151168        | 0.999976     | STABLE
157.7814     | 1.151386        | 0.999770     | STABLE
157.8113     | 1.151605        | 0.999971     | STABLE
157.8412     | 1.151823        | 0.999984     | STABLE
157.8711     | 1.152041        | 0.999844     | STABLE
157.9010     | 1.152259        | 0.999961     | STABLE
157.9309     | 1.152477        | 0.999872     | STABLE
157.9608     | 1.152696        | 0.999892     | STABLE
157.9907     | 1.152914        | 0.999855     | STABLE
158.0206     | 1.153132        | 0.999826     | STABLE
158.0505     | 1.153350        | 0.999315     | STABLE
158.0804     | 1.153568        | 0.999958     | STABLE
158.1103     | 1.153787        | 0.999905     | STABLE
158.1402     | 1.154005        | 0.999169     | STABLE
158.1701     | 1.154223        | 0.999991     | STABLE
158.2000     | 1.154441        | 0.999939     | STABLE
158.2299     | 1.154660        | 0.999901     | STABLE
158.2598     | 1.154878        | 0.999902     | STABLE
158.2897     | 1.155096        | 0.999934     | STABLE
158.3196     | 1.155314        | 0.999895     | STABLE
158.3495     | 1.155532        | 0.999973     | STABLE
158.3794     | 1.155751        | 0.999762     | STABLE
158.4093     | 1.155969        | 0.999926     | STABLE
158.4392     | 1.156187        | 0.999994     | STABLE
158.4691     | 1.156405        | 0.999968     | STABLE
158.4990     | 1.156623        | 0.999832     | STABLE
158.5290     | 1.156842        | 0.999931     | STABLE
158.5589     | 1.157060        | 0.999702     | STABLE
158.5888     | 1.157278        | 0.999682     | STABLE
158.6187     | 1.157496        | 0.999854     | STABLE
158.6486     | 1.157715        | 0.999922     | STABLE
158.6785     | 1.157933        | 0.999924     | STABLE
158.7084     | 1.158151        | 0.999958     | STABLE
158.7383     | 1.158369        | 0.999461     | STABLE
158.7682     | 1.158587        | 0.999977     | STABLE
158.7981     | 1.158806        | 0.999973     | STABLE
158.8280     | 1.159024        | 0.999698     | STABLE
158.8579     | 1.159242        | 0.999974     | STABLE
158.8878     | 1.159460        | 0.999772     | STABLE
158.9177     | 1.159678        | 0.999714     | STABLE
158.9476     | 1.159897        | 0.999832     | STABLE
158.9775     | 1.160115        | 0.999942     | STABLE
159.0074     | 1.160333        | 0.999984     | STABLE
159.0373     | 1.160551        | 0.999875     | STABLE
159.0672     | 1.160769        | 0.999888     | STABLE
159.0971     | 1.160988        | 0.999974     | STABLE
159.1270     | 1.161206        | 0.999984     | STABLE
159.1569     | 1.161424        | 0.999950     | STABLE
159.1868     | 1.161642        | 0.999896     | STABLE
159.2167     | 1.161861        | 0.999952     | STABLE
159.2466     | 1.162079        | 0.999987     | STABLE
159.2765     | 1.162297        | 0.999914     | STABLE
159.3064     | 1.162515        | 0.999994     | STABLE
159.3363     | 1.162733        | 0.999937     | STABLE
159.3662     | 1.162952        | 0.999964     | STABLE
159.3961     | 1.163170        | 0.999970     | STABLE
159.4260     | 1.163388        | 0.999916     | STABLE
159.4559     | 1.163606        | 0.999977     | STABLE
159.4858     | 1.163824        | 0.999981     | STABLE
159.5158     | 1.164043        | 0.999901     | STABLE
159.5457     | 1.164261        | 0.999867     | STABLE
159.5756     | 1.164479        | 0.999873     | STABLE
159.6055     | 1.164697        | 0.999898     | STABLE
159.6354     | 1.164916        | 0.999442     | STABLE
159.6653     | 1.165134        | 0.999883     | STABLE
159.6952     | 1.165352        | 0.999982     | STABLE
159.7251     | 1.165570        | 0.999963     | STABLE
159.7550     | 1.165788        | 0.999882     | STABLE
159.7849     | 1.166007        | 0.999968     | STABLE
159.8148     | 1.166225        | 0.999981     | STABLE
159.8447     | 1.166443        | 0.999937     | STABLE
159.8746     | 1.166661        | 0.997961     | STABLE
159.9045     | 1.166879        | 0.999842     | STABLE
159.9344     | 1.167098        | 0.999862     | STABLE
159.9643     | 1.167316        | 0.999778     | STABLE
159.9942     | 1.167534        | 0.999654     | STABLE
160.0241     | 1.167752        | 0.999931     | STABLE
160.0540     | 1.167971        | 0.999816     | STABLE
160.0839     | 1.168189        | 0.999997     | STABLE
160.1138     | 1.168407        | 0.999770     | STABLE
160.1437     | 1.168625        | 0.999834     | STABLE
160.1736     | 1.168843        | 0.999947     | STABLE
160.2035     | 1.169062        | 0.999846     | STABLE
160.2334     | 1.169280        | 0.999945     | STABLE
160.2633     | 1.169498        | 0.999956     | STABLE
160.2932     | 1.169716        | 0.999879     | STABLE
160.3231     | 1.169934        | 0.999901     | STABLE
160.3530     | 1.170153        | 0.999996     | STABLE
160.3829     | 1.170371        | 0.999912     | STABLE
160.4128     | 1.170589        | 0.999991     | STABLE
160.4427     | 1.170807        | 0.999971     | STABLE
160.4726     | 1.171025        | 0.999967     | STABLE
160.5026     | 1.171244        | 0.999934     | STABLE
160.5325     | 1.171462        | 0.999898     | STABLE
160.5624     | 1.171680        | 0.999884     | STABLE
160.5923     | 1.171898        | 0.999911     | STABLE
160.6222     | 1.172117        | 0.999759     | STABLE
160.6521     | 1.172335        | 0.999972     | STABLE
160.6820     | 1.172553        | 0.999946     | STABLE
160.7119     | 1.172771        | 0.999756     | STABLE
160.7418     | 1.172989        | 0.999987     | STABLE
160.7717     | 1.173208        | 0.999997     | STABLE
160.8016     | 1.173426        | 0.999792     | STABLE
160.8315     | 1.173644        | 0.999972     | STABLE
160.8614     | 1.173862        | 0.999956     | STABLE
160.8913     | 1.174080        | 0.999883     | STABLE
160.9212     | 1.174299        | 0.999971     | STABLE
160.9511     | 1.174517        | 0.999987     | STABLE
160.9810     | 1.174735        | 0.999802     | STABLE
161.0109     | 1.174953        | 0.999898     | STABLE
161.0408     | 1.175172        | 0.999874     | STABLE
161.0707     | 1.175390        | 0.999949     | STABLE
161.1006     | 1.175608        | 0.999755     | STABLE
161.1305     | 1.175826        | 0.999792     | STABLE
161.1604     | 1.176044        | 0.999965     | STABLE
161.1903     | 1.176263        | 0.999560     | STABLE
161.2202     | 1.176481        | 0.999981     | STABLE
161.2501     | 1.176699        | 0.999836     | STABLE
161.2800     | 1.176917        | 0.999163     | STABLE
161.3099     | 1.177135        | 0.999768     | STABLE
161.3398     | 1.177354        | 0.999960     | STABLE
161.3697     | 1.177572        | 0.999754     | STABLE
161.3996     | 1.177790        | 0.999967     | STABLE
161.4295     | 1.178008        | 0.999710     | STABLE
161.4594     | 1.178227        | 0.999962     | STABLE
161.4893     | 1.178445        | 0.999907     | STABLE
161.5193     | 1.178663        | 0.999823     | STABLE
161.5492     | 1.178881        | 0.999986     | STABLE
161.5791     | 1.179099        | 0.999999     | STABLE
161.6090     | 1.179318        | 0.999621     | STABLE
161.6389     | 1.179536        | 1.000000     | STABLE
161.6688     | 1.179754        | 0.999891     | STABLE
161.6987     | 1.179972        | 0.999926     | STABLE
161.7286     | 1.180190        | 0.999791     | STABLE
161.7585     | 1.180409        | 0.999886     | STABLE
161.7884     | 1.180627        | 0.999940     | STABLE
161.8183     | 1.180845        | 0.999899     | STABLE
161.8482     | 1.181063        | 0.999682     | STABLE
161.8781     | 1.181281        | 0.999841     | STABLE
161.9080     | 1.181500        | 0.999993     | STABLE
161.9379     | 1.181718        | 0.999778     | STABLE
161.9678     | 1.181936        | 0.999993     | STABLE
161.9977     | 1.182154        | 0.999935     | STABLE
162.0276     | 1.182373        | 0.999879     | STABLE
162.0575     | 1.182591        | 0.999415     | STABLE
162.0874     | 1.182809        | 0.999902     | STABLE
162.1173     | 1.183027        | 0.999708     | STABLE
162.1472     | 1.183245        | 0.999976     | STABLE
162.1771     | 1.183464        | 0.999984     | STABLE
162.2070     | 1.183682        | 0.999112     | STABLE
162.2369     | 1.183900        | 0.999871     | STABLE
162.2668     | 1.184118        | 0.999787     | STABLE
162.2967     | 1.184336        | 0.999911     | STABLE
162.3266     | 1.184555        | 0.999982     | STABLE
162.3565     | 1.184773        | 0.999733     | STABLE
162.3864     | 1.184991        | 0.999885     | STABLE
162.4163     | 1.185209        | 0.999823     | STABLE
162.4462     | 1.185428        | 0.999851     | STABLE
162.4761     | 1.185646        | 0.999987     | STABLE
162.5061     | 1.185864        | 0.999903     | STABLE
162.5360     | 1.186082        | 0.999872     | STABLE
162.5659     | 1.186300        | 0.999993     | STABLE
162.5958     | 1.186519        | 0.999938     | STABLE
162.6257     | 1.186737        | 0.999938     | STABLE
162.6556     | 1.186955        | 0.999943     | STABLE
162.6855     | 1.187173        | 0.999923     | STABLE
162.7154     | 1.187391        | 0.999729     | STABLE
162.7453     | 1.187610        | 0.999981     | STABLE
162.7752     | 1.187828        | 0.999933     | STABLE
162.8051     | 1.188046        | 0.999992     | STABLE
162.8350     | 1.188264        | 0.999974     | STABLE
162.8649     | 1.188482        | 0.999819     | STABLE
162.8948     | 1.188701        | 0.998940     | STABLE
162.9247     | 1.188919        | 0.999935     | STABLE
162.9546     | 1.189137        | 0.999935     | STABLE
162.9845     | 1.189355        | 0.999737     | STABLE
163.0144     | 1.189574        | 0.999935     | STABLE
163.0443     | 1.189792        | 0.999899     | STABLE
163.0742     | 1.190010        | 0.999969     | STABLE
163.1041     | 1.190228        | 0.999782     | STABLE
163.1340     | 1.190446        | 0.999980     | STABLE
163.1639     | 1.190665        | 0.999982     | STABLE
163.1938     | 1.190883        | 0.999643     | STABLE
163.2237     | 1.191101        | 0.999967     | STABLE
163.2536     | 1.191319        | 0.999879     | STABLE
163.2835     | 1.191537        | 0.999883     | STABLE
163.3134     | 1.191756        | 0.999901     | STABLE
163.3433     | 1.191974        | 0.999973     | STABLE
163.3732     | 1.192192        | 0.999905     | STABLE
163.4031     | 1.192410        | 0.999612     | STABLE
163.4330     | 1.192629        | 0.999910     | STABLE
163.4629     | 1.192847        | 0.999976     | STABLE
163.4928     | 1.193065        | 0.999991     | STABLE
163.5228     | 1.193283        | 0.999972     | STABLE
163.5527     | 1.193501        | 0.999855     | STABLE
163.5826     | 1.193720        | 0.999968     | STABLE
163.6125     | 1.193938        | 0.999994     | STABLE
163.6424     | 1.194156        | 0.999773     | STABLE
163.6723     | 1.194374        | 0.999949     | STABLE
163.7022     | 1.194592        | 0.999927     | STABLE
163.7321     | 1.194811        | 0.999940     | STABLE
163.7620     | 1.195029        | 0.999995     | STABLE
163.7919     | 1.195247        | 0.999952     | STABLE
163.8218     | 1.195465        | 0.999810     | STABLE
163.8517     | 1.195684        | 0.999670     | STABLE
163.8816     | 1.195902        | 0.999987     | STABLE
163.9115     | 1.196120        | 0.999846     | STABLE
163.9414     | 1.196338        | 0.999875     | STABLE
163.9713     | 1.196556        | 0.999905     | STABLE
164.0012     | 1.196775        | 0.999932     | STABLE
164.0311     | 1.196993        | 0.999975     | STABLE
164.0610     | 1.197211        | 0.999988     | STABLE
164.0909     | 1.197429        | 0.999917     | STABLE
164.1208     | 1.197647        | 0.999987     | STABLE
164.1507     | 1.197866        | 0.999889     | STABLE
164.1806     | 1.198084        | 0.999109     | STABLE
164.2105     | 1.198302        | 0.999985     | STABLE
164.2404     | 1.198520        | 0.999774     | STABLE
164.2703     | 1.198738        | 0.999981     | STABLE
164.3002     | 1.198957        | 0.999881     | STABLE
164.3301     | 1.199175        | 0.999791     | STABLE
164.3600     | 1.199393        | 0.999913     | STABLE
164.3899     | 1.199611        | 0.999860     | STABLE
164.4198     | 1.199830        | 0.999831     | STABLE
164.4497     | 1.200048        | 0.999874     | STABLE
164.4796     | 1.200266        | 0.999906     | STABLE
164.5096     | 1.200484        | 0.999928     | STABLE
164.5395     | 1.200702        | 0.999514     | STABLE
164.5694     | 1.200921        | 0.999994     | STABLE
164.5993     | 1.201139        | 0.999933     | STABLE
164.6292     | 1.201357        | 0.999855     | STABLE
164.6591     | 1.201575        | 0.999958     | STABLE
164.6890     | 1.201793        | 0.999929     | STABLE
164.7189     | 1.202012        | 0.999978     | STABLE
164.7488     | 1.202230        | 0.999677     | STABLE
164.7787     | 1.202448        | 0.999854     | STABLE
164.8086     | 1.202666        | 0.999812     | STABLE
164.8385     | 1.202885        | 0.999764     | STABLE
164.8684     | 1.203103        | 0.999914     | STABLE
164.8983     | 1.203321        | 0.999786     | STABLE
164.9282     | 1.203539        | 0.999924     | STABLE
164.9581     | 1.203757        | 0.999803     | STABLE
164.9880     | 1.203976        | 0.999994     | STABLE
165.0179     | 1.204194        | 0.999974     | STABLE
165.0478     | 1.204412        | 0.999929     | STABLE
165.0777     | 1.204630        | 0.999968     | STABLE
165.1076     | 1.204848        | 0.999820     | STABLE
165.1375     | 1.205067        | 0.999877     | STABLE
165.1674     | 1.205285        | 0.999926     | STABLE
165.1973     | 1.205503        | 0.999881     | STABLE
165.2272     | 1.205721        | 0.999958     | STABLE
165.2571     | 1.205940        | 0.999948     | STABLE
165.2870     | 1.206158        | 0.999748     | STABLE
165.3169     | 1.206376        | 0.999903     | STABLE
165.3468     | 1.206594        | 0.999975     | STABLE
165.3767     | 1.206812        | 0.999948     | STABLE
165.4066     | 1.207031        | 0.999853     | STABLE
165.4365     | 1.207249        | 0.999677     | STABLE
165.4664     | 1.207467        | 0.999624     | STABLE
165.4963     | 1.207685        | 0.998881     | STABLE
165.5263     | 1.207903        | 0.999958     | STABLE
165.5562     | 1.208122        | 0.999741     | STABLE
165.5861     | 1.208340        | 0.999673     | STABLE
165.6160     | 1.208558        | 0.999770     | STABLE
165.6459     | 1.208776        | 0.999599     | STABLE
165.6758     | 1.208994        | 0.999874     | STABLE
165.7057     | 1.209213        | 0.999793     | STABLE
165.7356     | 1.209431        | 0.999906     | STABLE
165.7655     | 1.209649        | 0.999867     | STABLE
165.7954     | 1.209867        | 0.999981     | STABLE
165.8253     | 1.210086        | 0.999888     | STABLE
165.8552     | 1.210304        | 0.999896     | STABLE
165.8851     | 1.210522        | 0.999873     | STABLE
165.9150     | 1.210740        | 0.999974     | STABLE
165.9449     | 1.210958        | 0.999981     | STABLE
165.9748     | 1.211177        | 0.999981     | STABLE
166.0047     | 1.211395        | 0.999940     | STABLE
166.0346     | 1.211613        | 0.999600     | STABLE
166.0645     | 1.211831        | 0.999918     | STABLE
166.0944     | 1.212049        | 0.999903     | STABLE
166.1243     | 1.212268        | 0.999994     | STABLE
166.1542     | 1.212486        | 0.999984     | STABLE
166.1841     | 1.212704        | 0.999709     | STABLE
166.2140     | 1.212922        | 0.999937     | STABLE
166.2439     | 1.213141        | 0.999828     | STABLE
166.2738     | 1.213359        | 0.999905     | STABLE
166.3037     | 1.213577        | 0.999979     | STABLE
166.3336     | 1.213795        | 0.999867     | STABLE
166.3635     | 1.214013        | 0.999986     | STABLE
166.3934     | 1.214232        | 0.999793     | STABLE
166.4233     | 1.214450        | 0.999742     | STABLE
166.4532     | 1.214668        | 0.999971     | STABLE
166.4831     | 1.214886        | 0.999911     | STABLE
166.5131     | 1.215104        | 0.999953     | STABLE
166.5430     | 1.215323        | 0.999960     | STABLE
166.5729     | 1.215541        | 0.999922     | STABLE
166.6028     | 1.215759        | 0.999964     | STABLE
166.6327     | 1.215977        | 0.999852     | STABLE
166.6626     | 1.216196        | 0.999878     | STABLE
166.6925     | 1.216414        | 0.999951     | STABLE
166.7224     | 1.216632        | 0.999598     | STABLE
166.7523     | 1.216850        | 0.999743     | STABLE
166.7822     | 1.217068        | 0.999854     | STABLE
166.8121     | 1.217287        | 0.999560     | STABLE
166.8420     | 1.217505        | 0.999736     | STABLE
166.8719     | 1.217723        | 0.999489     | STABLE
166.9018     | 1.217941        | 0.999919     | STABLE
166.9317     | 1.218159        | 0.999840     | STABLE
166.9616     | 1.218378        | 0.999772     | STABLE
166.9915     | 1.218596        | 0.999589     | STABLE
167.0214     | 1.218814        | 0.999932     | STABLE
167.0513     | 1.219032        | 0.999830     | STABLE
167.0812     | 1.219250        | 0.999975     | STABLE
167.1111     | 1.219469        | 0.999994     | STABLE
167.1410     | 1.219687        | 0.999928     | STABLE
167.1709     | 1.219905        | 0.999955     | STABLE
167.2008     | 1.220123        | 0.999972     | STABLE
167.2307     | 1.220342        | 0.999994     | STABLE
167.2606     | 1.220560        | 0.999849     | STABLE
167.2905     | 1.220778        | 0.999947     | STABLE
167.3204     | 1.220996        | 0.999980     | STABLE
167.3503     | 1.221214        | 0.999968     | STABLE
167.3802     | 1.221433        | 0.999810     | STABLE
167.4101     | 1.221651        | 0.999990     | STABLE
167.4400     | 1.221869        | 0.999974     | STABLE
167.4699     | 1.222087        | 0.999984     | STABLE
167.4998     | 1.222305        | 0.999936     | STABLE
167.5298     | 1.222524        | 0.999736     | STABLE
167.5597     | 1.222742        | 0.999725     | STABLE
167.5896     | 1.222960        | 0.999953     | STABLE
167.6195     | 1.223178        | 0.999938     | STABLE
167.6494     | 1.223397        | 0.998334     | STABLE
167.6793     | 1.223615        | 0.999976     | STABLE
167.7092     | 1.223833        | 0.999864     | STABLE
167.7391     | 1.224051        | 0.999854     | STABLE
167.7690     | 1.224269        | 0.999992     | STABLE
167.7989     | 1.224488        | 0.999676     | STABLE
167.8288     | 1.224706        | 0.999929     | STABLE
167.8587     | 1.224924        | 0.999972     | STABLE
167.8886     | 1.225142        | 0.999955     | STABLE
167.9185     | 1.225360        | 0.999998     | STABLE
167.9484     | 1.225579        | 0.999701     | STABLE
167.9783     | 1.225797        | 0.999696     | STABLE
168.0082     | 1.226015        | 0.999704     | STABLE
168.0381     | 1.226233        | 0.999890     | STABLE
168.0680     | 1.226452        | 0.999914     | STABLE
168.0979     | 1.226670        | 0.999915     | STABLE
168.1278     | 1.226888        | 0.999954     | STABLE
168.1577     | 1.227106        | 0.999909     | STABLE
168.1876     | 1.227324        | 0.999939     | STABLE
168.2175     | 1.227543        | 0.999956     | STABLE
168.2474     | 1.227761        | 0.999818     | STABLE
168.2773     | 1.227979        | 0.999904     | STABLE
168.3072     | 1.228197        | 0.999898     | STABLE
168.3371     | 1.228415        | 0.999987     | STABLE
168.3670     | 1.228634        | 0.999991     | STABLE
168.3969     | 1.228852        | 0.999995     | STABLE
168.4268     | 1.229070        | 0.999905     | STABLE
168.4567     | 1.229288        | 0.999976     | STABLE
168.4866     | 1.229506        | 0.999944     | STABLE
168.5166     | 1.229725        | 0.999983     | STABLE
168.5465     | 1.229943        | 0.999598     | STABLE
168.5764     | 1.230161        | 0.999847     | STABLE
168.6063     | 1.230379        | 0.999972     | STABLE
168.6362     | 1.230598        | 0.999858     | STABLE
168.6661     | 1.230816        | 0.999796     | STABLE
168.6960     | 1.231034        | 0.999892     | STABLE
168.7259     | 1.231252        | 0.999626     | STABLE
168.7558     | 1.231470        | 0.998965     | STABLE
168.7857     | 1.231689        | 0.999574     | STABLE
168.8156     | 1.231907        | 0.999961     | STABLE
168.8455     | 1.232125        | 0.999980     | STABLE
168.8754     | 1.232343        | 0.999906     | STABLE
168.9053     | 1.232561        | 0.999854     | STABLE
168.9352     | 1.232780        | 0.999951     | STABLE
168.9651     | 1.232998        | 0.999809     | STABLE
168.9950     | 1.233216        | 0.999985     | STABLE
169.0249     | 1.233434        | 0.999945     | STABLE
169.0548     | 1.233653        | 0.999902     | STABLE
169.0847     | 1.233871        | 0.999973     | STABLE
169.1146     | 1.234089        | 0.999903     | STABLE
169.1445     | 1.234307        | 0.999404     | STABLE
169.1744     | 1.234525        | 0.999888     | STABLE
169.2043     | 1.234744        | 0.999995     | STABLE
169.2342     | 1.234962        | 0.999870     | STABLE
169.2641     | 1.235180        | 0.999981     | STABLE
169.2940     | 1.235398        | 0.999917     | STABLE
169.3239     | 1.235616        | 0.999929     | STABLE
169.3538     | 1.235835        | 0.999979     | STABLE
169.3837     | 1.236053        | 0.999969     | STABLE
169.4136     | 1.236271        | 0.999974     | STABLE
169.4435     | 1.236489        | 0.999911     | STABLE
169.4734     | 1.236707        | 0.999630     | STABLE
169.5034     | 1.236926        | 0.999873     | STABLE
169.5333     | 1.237144        | 0.999946     | STABLE
169.5632     | 1.237362        | 0.999885     | STABLE
169.5931     | 1.237580        | 0.999820     | STABLE
169.6230     | 1.237799        | 0.999945     | STABLE
169.6529     | 1.238017        | 0.999173     | STABLE
169.6828     | 1.238235        | 0.999906     | STABLE
169.7127     | 1.238453        | 0.999909     | STABLE
169.7426     | 1.238671        | 0.999535     | STABLE
169.7725     | 1.238890        | 0.999814     | STABLE
169.8024     | 1.239108        | 0.999957     | STABLE
169.8323     | 1.239326        | 0.999810     | STABLE
169.8622     | 1.239544        | 0.999675     | STABLE
169.8921     | 1.239762        | 0.999898     | STABLE
169.9220     | 1.239981        | 0.999849     | STABLE
169.9519     | 1.240199        | 0.999955     | STABLE
169.9818     | 1.240417        | 0.999832     | STABLE
170.0117     | 1.240635        | 0.999130     | STABLE
170.0416     | 1.240854        | 0.999976     | STABLE
170.0715     | 1.241072        | 0.999859     | STABLE
170.1014     | 1.241290        | 0.999812     | STABLE
170.1313     | 1.241508        | 0.999877     | STABLE
170.1612     | 1.241726        | 0.999990     | STABLE
170.1911     | 1.241945        | 0.999948     | STABLE
170.2210     | 1.242163        | 0.999911     | STABLE
170.2509     | 1.242381        | 0.999964     | STABLE
170.2808     | 1.242599        | 0.999974     | STABLE
170.3107     | 1.242817        | 0.999522     | STABLE
170.3406     | 1.243036        | 0.999910     | STABLE
170.3705     | 1.243254        | 0.999980     | STABLE
170.4004     | 1.243472        | 0.999870     | STABLE
170.4303     | 1.243690        | 0.999978     | STABLE
170.4602     | 1.243909        | 0.999987     | STABLE
170.4901     | 1.244127        | 0.999898     | STABLE
170.5201     | 1.244345        | 0.999822     | STABLE
170.5500     | 1.244563        | 0.999922     | STABLE
170.5799     | 1.244781        | 0.999994     | STABLE
170.6098     | 1.245000        | 0.999946     | STABLE
170.6397     | 1.245218        | 0.999889     | STABLE
170.6696     | 1.245436        | 0.999931     | STABLE
170.6995     | 1.245654        | 0.999920     | STABLE
170.7294     | 1.245872        | 0.999868     | STABLE
170.7593     | 1.246091        | 0.999885     | STABLE
170.7892     | 1.246309        | 0.999315     | STABLE
170.8191     | 1.246527        | 0.999823     | STABLE
170.8490     | 1.246745        | 0.999907     | STABLE
170.8789     | 1.246963        | 0.999933     | STABLE
170.9088     | 1.247182        | 0.999943     | STABLE
170.9387     | 1.247400        | 0.999949     | STABLE
170.9686     | 1.247618        | 0.999879     | STABLE
170.9985     | 1.247836        | 0.999872     | STABLE
171.0284     | 1.248055        | 0.999931     | STABLE
171.0583     | 1.248273        | 0.999795     | STABLE
171.0882     | 1.248491        | 0.999988     | STABLE
171.1181     | 1.248709        | 0.999883     | STABLE
171.1480     | 1.248927        | 0.999958     | STABLE
171.1779     | 1.249146        | 0.999881     | STABLE
171.2078     | 1.249364        | 0.999993     | STABLE
171.2377     | 1.249582        | 0.999879     | STABLE
171.2676     | 1.249800        | 0.999987     | STABLE
171.2975     | 1.250018        | 0.995697     | STABLE
171.3274     | 1.250237        | 0.999916     | STABLE
171.3573     | 1.250455        | 0.999925     | STABLE
171.3872     | 1.250673        | 0.999953     | STABLE
171.4171     | 1.250891        | 0.999892     | STABLE
171.4470     | 1.251110        | 0.999934     | STABLE
171.4769     | 1.251328        | 0.999798     | STABLE
171.5069     | 1.251546        | 0.999937     | STABLE
171.5368     | 1.251764        | 0.999950     | STABLE
171.5667     | 1.251982        | 0.999963     | STABLE
171.5966     | 1.252201        | 0.999902     | STABLE
171.6265     | 1.252419        | 0.999767     | STABLE
171.6564     | 1.252637        | 0.999924     | STABLE
171.6863     | 1.252855        | 0.999685     | STABLE
171.7162     | 1.253073        | 0.999846     | STABLE
171.7461     | 1.253292        | 0.999919     | STABLE
171.7760     | 1.253510        | 0.999919     | STABLE
171.8059     | 1.253728        | 0.999999     | STABLE
171.8358     | 1.253946        | 0.999967     | STABLE
171.8657     | 1.254165        | 0.999957     | STABLE
171.8956     | 1.254383        | 0.999980     | STABLE
171.9255     | 1.254601        | 0.999968     | STABLE
171.9554     | 1.254819        | 0.999957     | STABLE
171.9853     | 1.255037        | 0.999616     | STABLE
172.0152     | 1.255256        | 0.999881     | STABLE
172.0451     | 1.255474        | 0.999982     | STABLE
172.0750     | 1.255692        | 0.999996     | STABLE
172.1049     | 1.255910        | 0.999907     | STABLE
172.1348     | 1.256128        | 0.999973     | STABLE
172.1647     | 1.256347        | 0.999987     | STABLE
172.1946     | 1.256565        | 0.999963     | STABLE
172.2245     | 1.256783        | 0.999961     | STABLE
172.2544     | 1.257001        | 0.999875     | STABLE
172.2843     | 1.257219        | 0.999878     | STABLE
172.3142     | 1.257438        | 0.999987     | STABLE
172.3441     | 1.257656        | 0.999885     | STABLE
172.3740     | 1.257874        | 0.999866     | STABLE
172.4039     | 1.258092        | 0.999913     | STABLE
172.4338     | 1.258311        | 0.999947     | STABLE
172.4637     | 1.258529        | 0.999802     | STABLE
172.4936     | 1.258747        | 0.999813     | STABLE
172.5236     | 1.258965        | 0.999967     | STABLE
172.5535     | 1.259183        | 0.999880     | STABLE
172.5834     | 1.259402        | 0.999943     | STABLE
172.6133     | 1.259620        | 0.999965     | STABLE
172.6432     | 1.259838        | 0.999722     | STABLE
172.6731     | 1.260056        | 0.999954     | STABLE
172.7030     | 1.260274        | 0.999936     | STABLE
172.7329     | 1.260493        | 0.999914     | STABLE
172.7628     | 1.260711        | 0.999880     | STABLE
172.7927     | 1.260929        | 0.999933     | STABLE
172.8226     | 1.261147        | 0.999972     | STABLE
172.8525     | 1.261366        | 0.999971     | STABLE
172.8824     | 1.261584        | 0.999946     | STABLE
172.9123     | 1.261802        | 0.999524     | STABLE
172.9422     | 1.262020        | 0.999908     | STABLE
172.9721     | 1.262238        | 0.999649     | STABLE
173.0020     | 1.262457        | 0.999996     | STABLE
173.0319     | 1.262675        | 0.999995     | STABLE
173.0618     | 1.262893        | 0.999875     | STABLE
173.0917     | 1.263111        | 0.999938     | STABLE
173.1216     | 1.263329        | 0.999886     | STABLE
173.1515     | 1.263548        | 0.999916     | STABLE
173.1814     | 1.263766        | 0.999984     | STABLE
173.2113     | 1.263984        | 0.999960     | STABLE
173.2412     | 1.264202        | 0.997389     | STABLE
173.2711     | 1.264421        | 0.999939     | STABLE
